Rothsay, MN	46.4739548	-96.2808631
Sauk Centre, MN	45.7377454	-94.9523889
Shakopee, MN	44.7980186	-93.5268986
Saint Charles, MN	43.9693607	-92.0659824
Harrisonburg, VA	38.4493315	-78.8688833
Mount Holly, NJ	39.9928898	-74.7876624
Barnhart, MO	38.3397205	-90.4067425
Lake Mills, WI	43.0798032	-88.9125723
Rapid City, SD	44.0806041	-103.228023
Texarkana, TX	33.4466208	-94.0765653
Okawville, IL	38.4342164	-89.5503676
Ozona, TX	30.7127575	-101.2118253
Beresford, SD	43.0806132	-96.7742341
Perry, FL	30.1174351	-83.5818147
Lafayette, LA	30.2262187	-92.0178202
Petersburg, VA	37.227928	-77.4019268
Amelia Court House, VA	37.336473	-77.9890972
Arkadelphia, AR	34.1209292	-93.053784
Roswell, NM	33.3943282	-104.5229518
Chillicothe, MO	39.7948749	-93.5532779
Junction, TX	30.4893555	-99.7720109
Deerfield, MO	37.838381	-94.5079868
South Sioux City, NE	42.4742963	-96.4135909
Hillsville, VA	36.7662528	-80.7370242
Eolia, MO	39.2358794	-91.0081918
Mendon, OH	40.673381	-84.5188439
Hannibal, MO	39.7082498	-91.3587413
Hialeah, FL	25.8267775	-80.2814009
Holt, MO	40.0989571	-95.2134565
Fulton, MO	38.8467082	-91.9479586
Elm Creek, NE	40.7174179	-99.3732957
Waverly, OH	39.126735	-82.9854553
Huntington, OR	44.3511565	-117.2663408
Batesville, AR	35.7708144	-91.6531128
Grand Bay, AL	30.4722153	-88.3465463
Walcott, IA	41.5857364	-90.7744597
Grain Valley, MO	39.0187651	-94.1976452
Nevada, MO	37.8381108	-94.3596185
Portland, MI	42.8692006	-84.9030517
Dexter, MI	42.3372998	-83.8842
Mifflintown, PA	40.5697996	-77.3969339
Breaux Bridge, LA	30.2735323	-91.8992837
Heflin, AL	33.6489948	-85.5874584
Ozark, MO	36.6467816	-92.4575198
Stony Creek, VA	36.9479277	-77.4008113
Harrisville, PA	41.1367335	-80.0092442
Portage, WI	44.4604931	-89.5108818
Richfield, WI	43.256116	-88.1939819
West Coxsackie, NY	42.3606399	-73.8167921
Gallup, NM	35.5283506	-108.743907
Minot, ND	48.23251	-101.296273
El Paso, TX	31.7601001	-106.4870476
Platte City, MO	39.3671841	-94.7795799
Dallas, TX	32.7762719	-96.7968559
South Vienna, OH	39.9270046	-83.6124236
Richland, MO	37.8569838	-92.4043396
Foristell, MO	38.8150501	-90.955972
Cabool, MO	37.123941	-92.1012678
Denton, TX	33.1838787	-97.1413417
North Bend, WA	47.4957757	-121.784889
Napoleon, OH	41.3922726	-84.1252243
Maryville, MO	40.3460468	-94.8723858
West Burlington, IA	40.825083	-91.1565496
Fredericksburg, VA	38.3031837	-77.4605399
Saint Peters, MO	38.791612	-90.5958468
Simpsonville, KY	38.22257	-85.3552349
Malvern, AR	34.3625823	-92.8092694
Sebring, FL	27.4957453	-81.4410425
Pauls Valley, OK	34.7392055	-97.218509
Braman, OK	36.9236404	-97.3336552
Edinburg, TX	26.3013982	-98.1624501
Youngstown, FL	30.3643628	-85.4382568
Windom, MN	43.8663464	-95.1169366
Ehrenberg, AZ	33.616227	-114.4789165
Batesville, MS	34.316488	-89.9527108
Rockwall, TX	32.8923464	-96.4066987
Hampshire, IL	42.0978028	-88.5303643
Battle Mountain, NV	40.6336532	-116.9539637
Leavenworth, IN	38.1997869	-86.3441439
Gulfport, MS	30.3674198	-89.0928155
Fort Dodge, IA	42.5044017	-94.1910044
London, KY	37.1283343	-84.0835576
Dunseith, ND	48.813057	-100.060968
Sayre, OK	35.2979543	-99.6399648
La Grande, OR	45.3246068	-118.0878695
Richland, MS	32.2390366	-90.1584207
Mathis, TX	28.0942916	-97.8274111
Forest City, MO	39.9824969	-95.1919204
Wendover, UT	40.7375965	-114.0314197
Boulder, MT	46.236595	-112.120834
Holland, MI	42.7876022	-86.1090828
Park City, MT	45.6327243	-108.9179269
Gillette, WY	44.290635	-105.501876
Faucett, MO	39.6006007	-94.801019
Gainesville, TX	33.6248484	-97.142753
Pasco, WA	46.2306739	-119.0921
Livingston, MT	45.6623873	-110.5615899
Hagerstown, MD	39.6430455	-77.7191081
Shelby, MT	48.5054997	-111.856872
Whitehall, MT	45.87076	-112.097494
Flagstaff, AZ	35.1987522	-111.651822
Millersville, MD	39.0595542	-76.6480219
Haw River, NC	36.091526	-79.3641862
Baker City, OR	44.7748748	-117.834384
Johnstown, CO	40.3350303	-104.9092844
Vero Beach, FL	27.6387163	-80.3975399
Rensselaer, IN	40.9367045	-87.1508562
Gurnee, IL	42.3702996	-87.9020186
Franklin, TN	35.925206	-86.8689419
Mocksville, NC	35.8940236	-80.5617846
Sioux Falls, SD	43.5476008	-96.7293629
Fremont, NE	41.4338363	-96.4960449
Cullman, AL	34.1335332	-86.8779268
Whately, MA	42.4399249	-72.6349083
Grand Forks, ND	47.9252104	-97.0306325
Fountain, CO	38.682219	-104.7008056
Eagleville, MO	40.4691664	-93.9871736
Clearwater, MN	47.5643825	-95.3747844
Grosse Tete, LA	30.4110276	-91.4337211
Lewis, NY	43.7344277	-75.440289
Walterboro, SC	32.9021377	-80.6672631
Kutztown, PA	40.5173165	-75.7774177
Ashland, VA	37.7594012	-77.4806603
Hastings, NE	40.5861322	-98.3898883
Deming, NM	32.2627416	-107.7581979
Shrewsbury, MA	42.2960187	-71.71351
Lexington, NE	40.7788486	-99.7414869
Norfolk, NE	42.0283379	-97.4169964
Valley Grove, WV	40.0875732	-80.5703508
Duncannon, PA	40.3931433	-77.0325751
Charleston, WV	38.3505995	-81.6332812
Palisade, CO	39.1102587	-108.350919
Valentine, NE	42.8746752	-100.5506158
Wisner, NE	41.9873724	-96.914286
Portsmouth, NH	43.0751306	-70.7601826
Tuskegee, AL	32.4240535	-85.6908715
Umatilla, OR	45.6416995	-118.7671122
Pendleton, OR	45.672075	-118.7885967
Evanston, WY	41.2682462	-110.963758
Little America, WY	41.5592105	-109.8393902
Montague, NJ	41.3031498	-74.7934993
Fond Du Lac, WI	43.7533414	-88.4493796
Hudson, WI	44.9750953	-92.7554671
De Forest, WI	43.753874	-88.220808
Little Chute, WI	44.2799872	-88.3184394
Belmont, WI	42.7384162	-90.3341659
Hurricane, WV	38.4325896	-82.0201368
Tacoma, WA	47.2455013	-122.438329
Ellensburg, WA	46.9970635	-120.545122
Tumwater, WA	47.0080655	-122.910368
Bracey, VA	36.578484	-78.1157892
Chesapeake, VA	36.7168315	-76.2494453
Coralville, IA	41.6759977	-91.580705
Beaver, UT	38.3335694	-113.2754828
Tooele, UT	40.4062872	-113.1966394
Salt Lake City, UT	40.7596198	-111.886797
Farmington, NM	36.7291152	-108.205445
Snyder, TX	32.7180803	-100.918231
Sweetwater, TX	32.4709519	-100.405938
Lubbock, TX	33.5855677	-101.8470215
Big Spring, TX	32.250398	-101.4787356
San Marcos, TX	29.8826436	-97.9405828
Antioch, TN	36.0600602	-86.6722192
Denmark, TN	35.5328546	-89.003952
Ardmore, TN	34.9922618	-86.8436773
Aberdeen, SD	45.4649805	-98.487813
Murdo, SD	43.888322	-100.712914
Manning, SC	33.6952318	-80.2107811
Emlenton, PA	41.1771825	-79.7099076
Milesburg, PA	40.9417272	-77.7850022
Bloomsburg, PA	41.0044958	-76.4537302
Clearfield, PA	40.9908706	-78.4457422
Myerstown, PA	40.3752942	-76.3034556
Brookville, PA	41.1604348	-79.0794702
Carlisle, PA	40.201499	-77.1890783
Lamar, PA	41.0161767	-77.5311034
Portland, OR	45.5202471	-122.674194
London, OH	39.8864493	-83.448253
Youngstown, OH	41.1035786	-80.6520161
Hubbard, OH	41.1564262	-80.5688876
Apalachin, NY	42.065488	-76.1606547
Eaton, OH	39.7439398	-84.6364891
Buffalo, NY	42.8864163	-78.8781493
Kingsville, OH	41.890774	-80.6766179
Jeffersonville, OH	39.6536719	-83.5638094
Tower City, ND	46.922755	-97.673989
Saluda, NC	35.2362264	-82.3492839
Phelps, NY	42.957564	-77.057471
Salisbury, NC	35.6709727	-80.4742261
Canaan, NY	42.4118426	-73.4496088
Nichols, NY	42.0217121	-76.3668922
Glenmont, NY	42.604802	-73.7695658
Santa Rosa, NM	34.93867	-104.682489
Clovis, NM	34.405472	-103.2050709
Vado, NM	32.1117649	-106.662495
Bloomsbury, NJ	40.6539892	-75.0865619
Paulsboro, NJ	39.830391	-75.2404608
Hampton, NJ	40.7070446	-74.9560032
Las Vegas, NV	36.1674263	-115.1484131
Big Springs, NE	41.061381	-102.074349
Alda, NE	40.8701915	-98.4674217
Hershey, NE	41.1586455	-101.0023673
Omaha, NE	41.2587459	-95.9383758
Fort Edward, NY	43.267206	-73.584709
Missoula, MT	46.8701049	-113.995267
Salamanca, NY	42.1579214	-78.7151629
Laurel, MT	45.6691159	-108.771532
Strafford, MO	37.2683803	-93.1171264
Oak Grove, MO	39.0048397	-94.1291914
Matthews, MO	36.7592218	-89.5867458
Kingdom City, MO	38.9427219	-91.9417153
Lebanon, MO	37.6806669	-92.6637835
Tillatoba, MS	33.985088	-89.8960337
Belmont, OH	40.0057737	-81.0097516
Tekonsha, MI	42.0933791	-84.9858051
Ironton, OH	38.5367471	-82.6829406
Trenton, MI	42.1406552	-83.1800544
Battle Creek, MI	42.3192548	-85.1824269
Wrentham, MA	42.0667652	-71.3281114
Peabody, MA	42.5278731	-70.9286609
Bangor, ME	44.8016255	-68.7713289
Kittery, ME	43.0856724	-70.743658
Slidell, LA	30.2751945	-89.7811745
Port Barre, LA	30.5601953	-91.9540055
Girard, OH	41.1540381	-80.7009406
Smiths Grove, KY	37.0525453	-86.2077608
Sonora, KY	37.524226	-85.8930192
Florence, KY	38.9989499	-84.6266111
Wakeeney, KS	39.0236309	-99.883729
Marietta, OH	39.4167742	-81.4548392
Monroeville, OH	41.2442202	-82.6962926
Altoona, IA	41.6437308	-93.4696031
North Baltimore, OH	41.1828302	-83.6782668
Sioux City, IA	42.4966815	-96.4058782
Willard, OH	41.0531134	-82.7262958
Urbandale, IA	41.6274511	-93.7380243
Gaston, IN	40.3139311	-85.5005278
Grovertown, IN	41.3750434	-86.5047339
Peru, IN	40.7537253	-86.0690325
Cambridge City, IN	39.8129285	-85.1708971
Clayton, IN	39.6892129	-86.5224984
Greensburg, IN	39.3372722	-85.483581
Morris, IL	41.3574135	-88.4215234
Marion, IL	38.6477381	-88.9232112
East Saint Louis, IL	38.6268666	-90.159707
Mc Lean, IL	41.9181843	-87.7184126
Cusseta, AL	32.7848521	-85.3057779
Forest Park, GA	33.6220542	-84.3690918
Adairsville, GA	34.3683267	-84.9349057
Lagrange, GA	33.039291	-85.0313269
Pinconning, MI	43.853633	-83.964987
Tampa, FL	27.9449854	-82.4583107
Branford, CT	41.2795414	-72.8150989
Milford, CT	41.2222218	-73.0570603
North Stonington, CT	41.4411845	-71.8812698
Watkins, CO	39.7443406	-104.6031986
Wheat Ridge, CO	39.766098	-105.0772063
Brush, CO	40.2584914	-103.623473
Chickasha, OK	35.0512159	-97.9370036
Holbrook, AZ	34.9037105	-110.1593261
Tucson, AZ	32.2228765	-110.974847
Copan, OK	36.8975794	-95.9260927
Willcox, AZ	32.2529138	-109.8315759
Davis, OK	34.5034796	-97.1188924
Montgomery, AL	32.3777111	-86.3090775
Tuscaloosa, AL	33.2095614	-87.5675258
Erick, OK	35.212709	-99.8690567
Fort Myers, FL	26.640628	-81.8723084
Villa Ridge, MO	38.4630715	-90.8791318
Warrenton, MO	38.810751	-91.150268
Glendive, MT	47.10529	-104.71246
York, NE	40.871617	-97.6001401
Bradner, OH	41.3242192	-83.4385387
Dalton, OH	40.7991618	-81.6953867
Tulia, TX	34.5390629	-101.767781
Muskogee, OK	35.6630196	-95.3927706
Woodbine, GA	30.9638429	-81.7226063
Shepherdsville, KY	37.9885936	-85.7158246
Inver Grove Heights, MN	44.8479039	-93.0428119
Texico, NM	34.3928788	-103.047733
Carlin, NV	40.713059	-116.1070877
New Paris, OH	39.8569934	-84.7932918
Beloit, WI	42.5083272	-89.031784
Seminole, OK	35.1705939	-96.6263487
Ridgeway, VA	36.5768047	-79.8583721
Nephi, UT	39.7102336	-111.836321
Pecos, TX	30.7857437	-102.8065415
Walters, OK	34.3598075	-98.3078258
Webbers Falls, OK	35.5109296	-95.1299597
Wood River, NE	40.821054	-98.600621
Allentown, PA	40.6022552	-75.4716115
Farmington, ME	44.670628	-70.1514536
Coopersburg, PA	40.51146	-75.3903376
Elverson, PA	40.1567641	-75.8327088
Greentown, PA	41.321755	-75.3054585
Harford, PA	41.7821907	-75.7010563
Ronks, PA	40.0262104	-76.168566
Mount Morris, PA	39.7330025	-80.0685773
Latta, SC	34.3371047	-79.4311616
Dalton, PA	41.5342441	-75.7360253
Wayne, PA	41.6264414	-75.3045103
West Columbia, SC	33.991869	-81.0640341
Lebo, KS	38.4166818	-95.8530441
Chesterton, IN	41.6107243	-87.0522661
Cowpens, SC	35.0167918	-81.8039916
Villa Rica, GA	33.732052	-84.9191081
North Augusta, SC	33.4943487	-81.9705909
Richburg, SC	34.716394	-81.0189337
Teays, WV	38.4417571	-81.9529125
Mauston, WI	43.7968543	-90.0756767
Lyndon Station, WI	43.7117126	-89.9004665
Belle Fourche, SD	44.6731329	-103.8517342
Kimball, SD	43.746665	-98.958426
Anna, TX	33.3496662	-96.5547038
Plankinton, SD	43.714461	-98.485005
Austinburg, OH	41.7720075	-80.8546999
Whitsett, NC	36.0712466	-79.5644686
Burbank, SD	42.74612	-96.8335344
Vivian, SD	43.926951	-100.3020925
Parish, NY	43.406181	-76.125758
Imlay, NV	40.6581551	-118.147358
Pickens, MS	32.8837433	-89.9714731
Newport, ME	44.8353424	-69.2739365
La Vergne, TN	36.0201984	-86.5779196
Moran, KS	37.9161474	-95.1702546
Maple Hill, KS	39.084722	-96.028047
Whiteland, IN	39.5500485	-86.0797079
Rochester, IN	41.0648846	-86.2159959
Palm Bay, FL	27.9946969	-80.6366144
Opelika, AL	32.6454116	-85.3782795
Mcallen, TX	26.204114	-98.2300605
Dansville, NY	42.5611258	-77.6961817
Selmer, TN	35.1700744	-88.5923645
Clive, IA	41.6096559	-93.7754644
Bremen, GA	33.7208676	-85.1456929
Florence, KS	38.2444619	-96.9280787
Nashville, TN	36.1622767	-86.7742984
Fair Haven, VT	43.5947898	-73.2659674
Wellington, UT	39.5424659	-110.735434
Winamac, IN	41.0514299	-86.6030648
Bastian, VA	37.155124	-81.1512098
Conrad, MT	48.170251	-111.943019
Mendota, IL	41.5472547	-89.1175852
Indianapolis, IN	39.7683331	-86.1583502
Abbeville, AL	31.5702088	-85.2503315
Ashdown, AR	33.67344	-94.1299625
El Centro, CA	32.792	-115.563051
Augusta, GA	33.4709714	-81.9748429
Newnan, GA	33.3806716	-84.7996573
Marshalltown, IA	42.048881	-92.9122672
Rochelle, IL	41.9239178	-89.0687074
Memphis, IN	38.4833963	-85.7616319
Fort Scott, KS	37.8399791	-94.7082882
Mcpherson, KS	38.3659015	-97.6575171
Williamsburg, KY	36.7434169	-84.1596561
Opelousas, LA	30.5335302	-92.081509
Dewitt, MI	42.8424784	-84.5697965
Jackson, MI	42.2416466	-84.425589
Saginaw, MI	43.4200387	-83.9490365
Herculaneum, MO	38.2683879	-90.3801201
Natchez, MS	31.5604076	-91.403171
Troutman, NC	35.7005832	-80.8882314
Kenmare, ND	48.674748	-102.082664
Gretna, NE	41.1469269	-96.2390053
Enfield, NH	43.6446871	-72.1435861
Tucumcari, NM	35.1719425	-103.72504
North Las Vegas, NV	36.2005191	-115.1214745
Winnemucca, NV	40.9724295	-117.734802
Bath, NY	42.3370164	-77.3177577
Sanborn, NY	43.1437383	-78.8750629
Port Clinton, OH	41.5119954	-82.9376919
Lawton, OK	34.6051975	-98.3952279
Norman, OK	35.2225717	-97.4394816
Drums, PA	41.018139	-75.9949252
North East, PA	42.2150373	-79.8358415
Tafton, PA	41.404534	-75.1829535
Kingston Springs, TN	36.1020038	-87.1150054
Alvord, TX	33.3541879	-97.6944884
Anthony, TX	31.9956534	-106.596817
Mount Vernon, TX	33.1890841	-95.2214564
Elmendorf, TX	29.2560731	-98.3327903
Black River Falls, WI	44.2952152	-90.8484137
Fremont, WI	44.271989	-88.8505115
Beckley, WV	37.7781702	-81.1881557
Calgary, AB	31.6174004	-94.1193622
Memphis, MI	42.8964179	-82.7688135
Kalama, WA	46.0085225	-122.84247
Theodore, AL	30.5463684	-88.2023937
Lake Panasoffkee, FL	28.785203	-82.1325817
Folkston, GA	30.8305818	-82.0097846
Kokomo, IN	40.4864444	-86.1336351
Russell, KS	38.8970508	-98.7980433
Mayfield, KY	36.7413418	-88.6355497
Jonesville, LA	31.626142	-91.8135871
Natchitoches, LA	31.7606732	-93.0860209
Mount Morris, MI	43.118637	-83.694958
Saltillo, MS	34.3765897	-88.6844613
Fort Ann, NY	43.4143073	-73.4879808
Sunnyside, WA	46.3246419	-120.0081898
Dalton, GA	34.7691867	-84.9702475
Erie, PA	42.1294712	-80.0852695
Milldale, CT	41.5661372	-72.8999672
Globe, AZ	33.3959139	-110.7871744
Tifton, GA	31.4549719	-83.5108284
Monument, CO	39.0916586	-104.872758
Sturbridge, MA	42.1084385	-72.0807772
Bolingbrook, IL	41.7003302	-88.0717708
Monroeville, AL	31.5278224	-87.3246325
Millen, GA	32.8040512	-81.9492812
Bowling Green, KY	36.9929203	-86.4428677
Vinton, LA	30.1907628	-93.5812717
Saint James, MN	43.9824577	-94.6269181
Vicksburg, MS	32.3528055	-90.8777342
Elizabeth, NJ	40.6639916	-74.2107006
Newark, NJ	40.735657	-74.1723667
Oneonta, NY	42.453492	-75.0629531
Disputanta, VA	37.1237095	-77.2241782
Duncansville, PA	40.4234058	-78.433903
Bismarck, ND	46.808327	-100.783739
Dundalk, MD	39.2624351	-76.4870585
Detroit, MI	42.3315509	-83.0466403
Cedar Springs, MI	43.22336	-85.551424
Rayville, LA	32.4746949	-91.7568292
Hamilton, AL	34.1420861	-87.9890206
Alma, AR	35.4778653	-94.2218752
Doswell, VA	37.8601402	-77.4641492
Senatobia, MS	34.6187807	-89.9646282
Blacksburg, SC	35.1212409	-81.5159246
Truman, MN	43.8277419	-94.4389338
Franksville, WI	42.7600188	-87.9134133
Morrilton, AR	35.154026	-92.7429266
Wells, NV	41.1107264	-114.963144
Davenport, IA	41.5224692	-90.5756401
Findlay, OH	41.0413873	-83.6503982
Arlington, WA	48.1896827	-122.1288887
Falls Creek, PA	41.1414445	-78.8057471
Falkville, AL	34.3684295	-86.908616
Fernley, NV	39.6078829	-119.2506489
Ringgold, GA	34.91591	-85.1091173
Sulphur, LA	30.2365943	-93.3773783
New Madrid, MO	36.5749606	-89.6780945
Red Oak, TX	32.5143898	-96.8066615
Oshkosh, WI	44.0206919	-88.5408574
Cambridge, OH	40.0247143	-81.5900711
Ardmore, OK	34.1729273	-97.1309119
Burlington, NJ	39.9325409	-74.7226665
Muncy, PA	41.20484	-76.7870991
North East, MD	39.5992989	-75.9424217
Wichita Falls, TX	33.9004572	-98.5020777
Beaverdam, OH	40.8329922	-83.9742825
Carnesville, GA	34.3698266	-83.235155
Atoka, OK	34.3284948	-96.017838
Kingsland, GA	30.7999563	-81.6898261
Brooklyn, IA	41.7286464	-92.4455938
Belleville, ON	39.6772684	-86.4883305
Maysville, KY	38.6474569	-83.7644793
Ranger, TX	32.4705727	-98.6808223
Pearl, MS	32.2735792	-90.127881
Winslow, AZ	35.0241984	-110.6973463
Littlefield, TX	33.9189172	-102.332836
Sayre, PA	41.9819616	-76.5140508
Reddick, FL	29.3666393	-82.1973184
Dillon, MT	45.2141249	-112.6346079
Kansas City, MO	39.100105	-94.5781416
Clinton, TN	36.1034126	-84.1318632
Buffalo, TX	31.4634891	-96.0641283
Osseo, WI	44.5772777	-91.2228203
Rapid River, MI	45.9269087	-86.9670846
San Antonio, FL	28.3361142	-82.2745308
Henderson, NE	40.7810033	-97.8123127
Cleveland, OH	41.4996574	-81.6936772
Murfreesboro, TN	35.8460396	-86.3921096
Peculiar, MO	38.7145481	-94.4611204
Ozark, AR	35.4888029	-93.831516
Plattsburgh, NY	44.6960855	-73.4542915
Saint George, UT	37.1098997	-113.5713805
Brunswick, GA	31.1499528	-81.4914894
Yankton, SD	42.8712938	-97.3967011
Belfield, ND	46.8852906	-103.1996219
Liverpool, NY	43.106456	-76.217705
Bentleyville, PA	40.1167387	-80.0083855
Jim Thorpe, PA	40.8636074	-75.7386948
Plainfield, PA	40.2000705	-77.281287
Middletown, PA	40.1701367	-74.8851959
Bowmansville, PA	40.1967609	-76.0174416
Newburg, PA	40.8354038	-78.6769829
Carrington, ND	47.44972	-99.126224
Dickson, TN	36.1459327	-87.3480592
Conover, NC	35.7065004	-81.2184383
Del Rio, TX	29.357515	-100.8987707
Hereford, TX	34.8245521	-102.398778
Avon, OH	41.4516512	-82.0350598
Piedmont, SC	34.7105655	-82.4576119
Goodland, KS	39.350833	-101.710172
Stanton, TX	32.1292891	-101.788464
Willington, CT	41.8757947	-72.2642761
Stanfield, OR	45.7804098	-119.217235
Sullivan, MO	40.1993002	-93.1140993
Salome, AZ	33.778407	-113.6040548
Salem, OR	44.9391565	-123.033121
Haubstadt, IN	38.2050442	-87.5741876
Monahans, TX	31.5890519	-102.8861902
Dyer, IN	41.4942021	-87.5217068
Clinton, SC	34.4726277	-81.8806562
Eagle Pass, TX	28.709211	-100.4992936
Pleasant Hill, NC	36.253706	-80.894363
Aurora, CO	39.7401441	-104.8733376
Millersport, OH	39.9000639	-82.534048
Ballinger, TX	31.7411047	-99.9530698
Midway, FL	30.4954759	-84.4543513
New Braunfels, TX	29.7028266	-98.1257348
Sierra Blanca, TX	31.1778312	-105.357627
Okemah, OK	35.4325854	-96.3050064
Lordsburg, NM	32.3504143	-108.708434
Fort Worth, TX	32.753177	-97.3327459
Livingston, AL	32.5841595	-88.1872828
Pittston, PA	41.3259134	-75.7893604
Lawrence, MS	31.5129753	-90.1205396
Miles City, MT	46.4070219	-105.847843
Du Bois, PA	39.9938139	-75.1749158
Bronte, TX	31.8873671	-100.29176
Springdale, AR	36.1867442	-94.1288142
Clinton, IA	41.9054695	-90.5599971
Palestine, AR	34.9719871	-90.9035586
Joseph City, AZ	34.9558585	-110.3339982
Fort Pierce, FL	27.4467056	-80.3256056
Troy, IL	38.7292147	-89.8831541
Springville, UT	40.1652447	-111.6114726
Ashford, AL	31.1838319	-85.2358439
Daleville, AL	31.3101719	-85.7129908
Enterprise, AL	31.3151708	-85.8552161
Headland, AL	31.351284	-85.3421559
Mount Vernon, AL	31.0851775	-88.0133325
Maplesville, AL	32.7884608	-86.8716549
Walsenburg, CO	37.6235234	-104.780995
North Haven, CT	41.3909305	-72.859545
Zellwood, FL	28.729842	-81.6012343
Camilla, GA	31.2312887	-84.2103726
Dawson, GA	34.4077085	-84.1356771
Jeffersonville, GA	32.6876606	-83.3470598
Pelham, GA	31.1276849	-84.1518466
Monona, IA	42.0218737	-95.9356631
Onawa, IA	42.0268269	-96.0974618
Bliss, ID	42.9267744	-114.9492739
Avenel, NJ	40.5848314	-74.2730161
Elizabethport, NJ	40.6501031	-74.1870888
Heyworth, IL	40.313378	-88.9736633
Washington, IN	38.5612578	-86.1179768
Colby, KS	39.3959655	-101.0526881
South Haven, KS	37.049727	-97.4013324
Tribune, KS	38.4697378	-101.752672
Crowley, LA	30.2140928	-92.3745761
Grand Coteau, LA	30.4199203	-92.0465087
White Marsh, MD	39.3836551	-76.451127
Sherman, ME	45.8727797	-68.3866057
Flint, MI	43.0161693	-83.6900211
Grayling, MI	44.661517	-84.714637
Manistique, MI	45.95779	-86.246419
Traverse City, MI	44.7606481	-85.6165976
Wayland, MI	42.6745321	-85.6457663
Glyndon, MN	46.87524	-96.578963
Carthage, MO	37.1765141	-94.3103412
Charleston, MO	36.9233026	-89.3501172
Collins, MO	37.8893585	-93.6198941
Laddonia, MO	39.24254	-91.6454385
Lancaster, MO	40.5208627	-92.5279662
New Florence, MO	38.9103198	-91.4482167
Pelahatchie, MS	32.3132159	-89.7989402
Plentywood, MT	48.77475	-104.562458
Whiteville, NC	34.3217345	-78.703148
Alma, NE	40.097511	-99.362043
Merrimack, NH	43.3260376	-71.6854725
Yorkville, IL	41.6411409	-88.4472948
Coshocton, OH	40.2905684	-81.9271441
Dayton, OH	39.7589478	-84.1916069
Marion, OH	40.5885271	-83.1895249
Bedford, OH	41.39311	-81.536509
Wooster, OH	40.7980976	-81.9397733
Dewey, OK	35.9795036	-98.9816579
Tamaqua, PA	40.7974296	-75.9696186
Georgetown, SC	33.4392245	-79.3343041
Pageland, SC	34.7719578	-80.3914661
Harleyville, SC	33.2146069	-80.4478745
Huron, SD	44.36308	-98.214388
Bryan, TX	30.6743643	-96.3699632
Canton, TX	32.5386046	-95.861812
New Boston, TX	33.4598415	-94.4154787
Plainview, TX	34.1847936	-101.706841
Shamrock, TX	35.2142167	-100.249007
Roanoke, VA	37.270973	-79.9414313
Rock Island, WA	47.3770731	-120.143952
Cadott, WI	44.9480187	-91.1507031
Darlington, WI	42.6802288	-90.1178079
Gassville, AR	36.2831238	-92.4940505
Golden, CO	39.7546349	-105.22058
Sterling, CO	40.6255415	-103.207709
Wray, CO	40.0758822	-102.223253
Baxley, GA	31.7773202	-82.3490533
Hawkinsville, GA	32.2835422	-83.4667907
Eatonton, GA	33.3267128	-83.388485
Clarkesville, GA	34.6125971	-83.5248933
Lithia Springs, GA	33.7797505	-84.6506401
Louisville, GA	33.0015407	-82.4112377
Macon, GA	32.8406946	-83.6324022
Ocilla, GA	31.5943567	-83.2504328
Rome, GA	34.257038	-85.1646726
Wadley, GA	32.8668223	-82.4040162
Batavia, IA	40.9940985	-92.1674331
Janesville, IA	42.6464613	-92.4629005
Postville, IA	43.0865887	-91.5684784
Barry, IL	39.6942135	-91.0390246
Bloomingdale, IL	41.9575285	-88.0809036
Burbank, IL	41.741406	-87.7686078
Edwards, IL	38.410254	-88.0584362
Hillsdale, IL	41.6136437	-90.1728998
Lombard, IL	41.8864687	-88.0201536
Olney, IL	38.7296538	-88.0846891
Cicero, IL	41.8455398	-87.7540199
Wenona, IL	41.0525331	-89.0503587
Georgetown, IN	38.2945488	-85.975447
Goshen, IN	41.5850394	-85.8344491
Jasper, IN	41.0321808	-87.1066598
Farina, IL	38.8342128	-88.7722761
Garden City, KS	37.9716898	-100.8726618
Oberlin, KS	39.818338	-100.528201
Franklin, LA	32.1254252	-91.6778053
Blandford, MA	42.1806065	-72.9279125
Framingham, MA	42.2773177	-71.4165905
Ludlow, MA	42.1589979	-72.4803259
Westborough, MA	42.2694308	-71.6129907
Mardela Springs, MD	38.4598391	-75.7590991
Westover, MD	38.1240114	-75.7063171
Bay City, MI	43.5962107	-83.8881711
Canton, MI	32.612602	-90.0367512
Clare, MI	43.9688673	-84.8505091
Fenton, MI	42.7978061	-83.7049498
Burton, MI	42.9897333	-83.6335032
Forest Lake, MN	45.279106	-92.9851629
New York Mills, MN	46.5180469	-95.3763155
Thief River Falls, MN	48.1172301	-96.1770667
Worthington, MN	43.6205056	-95.5956434
Bloomsdale, MO	38.0094981	-90.2178964
Eldon, MO	38.3494456	-92.5805241
Lathrop, MO	39.5483015	-94.3290727
Perryville, MO	37.7275127	-89.8645455
Heidelberg, MS	31.8868224	-88.9839419
Lauderdale, MS	32.3904385	-88.6918627
Walnut, MS	34.9485431	-88.9020767
Wiggins, MS	30.858244	-89.1353283
Chinook, MT	48.590132	-109.231823
Lewistown, MT	47.0639275	-109.428213
Clinton, NC	34.9979453	-78.3233325
Garner, NC	35.7112642	-78.6141709
Greensboro, NC	36.0726355	-79.7919754
Union Grove, NC	36.0245784	-80.8661825
Devils Lake, ND	48.112779	-98.86512
Valley City, ND	46.923313	-98.003155
